# frame_no	ssrc	rtp_ts	seq_first	seq_last	seq_count	gaps	frame_id	frame_size_bytes	frame_type	qp	complexity	scene_change	gop_state	idr_inserted	frames_since_idr	capture_us	frame_ready_us	last_pkt_send_us	meta_recv_us	recv_first_us	recv_last_us	sender_ivl_us	recv_ivl_us	encode_dur_us	send_spread_us	latency_est_us
128	ac8a3fca	937777310	50201	50217	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654747227	8654749035	-	8637	-	-	-
129	ac8a3fca	937778060	50218	50234	17	0	128	22405	0	0	90	0	0	0	886	1534125355	1534135165	1534135669	8654757115	8654755317	8654757116	52765	8090	9810	504	1941
130	ac8a3fca	937778810	50235	50250	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654763687	8654765431	-	8370	-	-	-
131	ac8a3fca	937779560	50251	50266	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654772504	8654774245	-	8817	-	-	-
132	ac8a3fca	937780310	50267	50289	23	0	131	30928	0	0	115	0	0	0	889	1534150500	1534160712	1534161876	8654783377	8654780873	8654783378	25547	8369	10212	1164	2656
133	ac8a3fca	937781060	50290	50312	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654788477	8654790982	-	7604	-	-	-
134	ac8a3fca	937781810	50313	50335	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654795326	8654797832	-	6849	-	-	-
135	ac8a3fca	937782560	50336	50358	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654806034	8654808540	-	10708	-	-	-
136	ac8a3fca	937783310	50359	50375	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654811585	8654813398	-	5551	-	-	-
137	ac8a3fca	937784060	50376	50392	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654819554	8654821309	-	7969	-	-	-
138	ac8a3fca	937784810	50393	50408	16	0	137	22211	0	0	89	0	0	0	895	1534200771	1534210555	1534211059	8654832486	8654830745	8654832487	49843	11191	9784	504	1922
139	ac8a3fca	937785560	50409	50425	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654838651	8654840407	-	7906	-	-	-
140	ac8a3fca	937786310	50426	50441	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654847607	8654849174	-	8956	-	-	-
141	ac8a3fca	937787060	50442	50463	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654855383	8654857829	-	7776	-	-	-
142	ac8a3fca	937787810	50464	50486	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654862301	8654864814	-	6918	-	-	-
143	ac8a3fca	937788560	50487	50509	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654870692	8654873204	-	8391	-	-	-
144	ac8a3fca	937789310	50510	50526	17	0	143	22515	0	0	90	0	0	0	901	1534251068	1534258421	1534258922	8654880375	8654878578	8654880376	47866	7886	7353	501	1945
145	ac8a3fca	937790060	50527	50542	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654886696	8654888426	-	8118	-	-	-
146	ac8a3fca	937790810	50543	50564	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654895080	8654897527	-	8384	-	-	-
147	ac8a3fca	937791560	50565	50587	23	0	146	30830	0	0	113	0	0	0	904	1534276203	1534284144	1534285612	8654906834	8654904327	8654906835	25723	9247	7941	1468	3039
148	ac8a3fca	937792310	50588	50610	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654912195	8654914721	-	7868	-	-	-
149	ac8a3fca	937793060	50611	50633	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654920947	8654923451	-	8752	-	-	-
