# frame_no	ssrc	rtp_ts	seq_first	seq_last	seq_count	gaps	frame_id	frame_size_bytes	frame_type	qp	complexity	scene_change	gop_state	idr_inserted	frames_since_idr	capture_us	frame_ready_us	last_pkt_send_us	meta_recv_us	recv_first_us	recv_last_us	sender_ivl_us	recv_ivl_us	encode_dur_us	send_spread_us	latency_est_us
100	2393f73a	750004600	44802	44823	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950813546	7950815945	-	7944	-	-	-
101	2393f73a	750005350	44824	44845	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950822861	7950825263	-	9315	-	-	-
102	2393f73a	750006100	44846	44867	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950830781	7950833187	-	7920	-	-	-
103	2393f73a	750006850	44868	44889	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950839180	7950841573	-	8399	-	-	-
104	2393f73a	750007600	44890	44911	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950849922	7950852311	-	10742	-	-	-
105	2393f73a	750008350	44912	44933	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950854908	7950857294	-	4986	-	-	-
106	2393f73a	750009100	44934	44955	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950864047	7950866431	-	9139	-	-	-
107	2393f73a	750009850	44956	44977	22	0	107	29975	0	0	106	0	0	0	816	830265079	830277165	830277927	7950877415	7950875006	7950877416	125691	10959	12086	762	2949
108	2393f73a	750010600	44978	44999	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950886820	7950889232	-	11814	-	-	-
109	2393f73a	750011350	45000	45021	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950899247	7950901663	-	12427	-	-	-
110	2393f73a	750012100	45022	45037	16	0	110	21827	0	0	84	0	0	0	819	830298610	830307870	830308425	7950907403	7950905667	7950907404	30705	6420	9260	555	2232
111	2393f73a	750012850	45038	45053	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950913876	7950915556	-	8209	-	-	-
112	2393f73a	750013600	45054	45069	16	0	112	21168	0	0	84	0	0	0	821	830315367	830325569	830326424	7950925070	7950923390	7950925071	17699	9514	10202	855	2200
113	2393f73a	750014350	45070	45090	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950931350	7950933683	-	7960	-	-	-
114	2393f73a	750015100	45091	45111	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950939648	7950942011	-	8298	-	-	-
115	2393f73a	750015850	45112	45133	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950948726	7950951093	-	9078	-	-	-
116	2393f73a	750016600	45134	45155	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950957510	7950960072	-	8784	-	-	-
117	2393f73a	750017350	45156	45177	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950964864	7950967277	-	7354	-	-	-
118	2393f73a	750018100	45178	45199	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950973626	7950976024	-	8762	-	-	-
119	2393f73a	750018850	45200	45221	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950981631	7950984036	-	8005	-	-	-
120	2393f73a	750019600	45222	45243	22	0	120	29456	0	0	105	0	0	0	829	830382415	830392310	830392993	7950992529	7950990141	7950992530	66741	8510	9895	683	2918
121	2393f73a	750020350	45244	45265	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951000180	7951002576	-	10039	-	-	-
122	2393f73a	750021100	45266	45287	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951009466	7951011855	-	9286	-	-	-
