# frame_no	ssrc	rtp_ts	seq_first	seq_last	seq_count	gaps	frame_id	frame_size_bytes	frame_type	qp	complexity	scene_change	gop_state	idr_inserted	frames_since_idr	capture_us	frame_ready_us	last_pkt_send_us	meta_recv_us	recv_first_us	recv_last_us	sender_ivl_us	recv_ivl_us	encode_dur_us	send_spread_us	latency_est_us
107	ded63354	332661690	57348	57368	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323492170	7323494677	-	8929	-	-	-
108	ded63354	332662440	57369	57390	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323501559	7323503941	-	9389	-	-	-
109	ded63354	332663190	57391	57412	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323516250	7323518650	-	14691	-	-	-
110	ded63354	332663940	57413	57434	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323524533	7323526967	-	8283	-	-	-
111	ded63354	332664690	57435	57450	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323534077	7323535645	-	9544	-	-	-
112	ded63354	332665440	57451	57466	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323541661	7323543371	-	7584	-	-	-
113	ded63354	332666190	57467	57482	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323549926	7323551614	-	8265	-	-	-
114	ded63354	332666940	57483	57498	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323558405	7323560071	-	8479	-	-	-
115	ded63354	332667690	57499	57514	16	0	7768	21172	0	0	89	0	0	0	619	202979100	202988732	202989469	7323568306	7323566641	7323568307	91910	8236	9632	737	2263
116	ded63354	332668440	57515	57536	22	0	7769	29473	0	0	113	0	0	0	620	202987436	202996746	202997435	7323577028	7323574705	7323577029	8014	8064	9310	689	2971
117	ded63354	332669190	57537	57558	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323584497	7323593126	-	9792	-	-	-
118	ded63354	332669940	57559	57580	22	0	7771	30077	0	0	113	0	0	0	622	203004183	203015577	203016968	7323595889	7323593437	7323595890	18831	8940	11394	1391	3001
119	ded63354	332670690	57581	57596	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323608933	7323610662	-	15496	-	-	-
120	ded63354	332671440	57597	57612	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323616440	7323618124	-	7507	-	-	-
121	ded63354	332672190	57613	57627	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323625222	7323626849	-	8782	-	-	-
122	ded63354	332672940	57628	57648	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323633811	7323636118	-	8589	-	-	-
123	ded63354	332673690	57649	57670	22	0	7776	29607	0	0	113	0	0	0	627	203054323	203064033	203064715	7323644337	7323641939	7323644338	48456	8128	9710	682	2993
124	ded63354	332674440	57671	57692	22	0	7777	30200	0	0	114	0	0	0	628	203062642	203072392	203073146	7323652720	7323650298	7323652721	8359	8359	9750	754	3017
125	ded63354	332675190	57693	57714	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323660007	7323662407	-	9709	-	-	-
126	ded63354	332675940	57715	57736	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323666674	7323669111	-	6667	-	-	-
127	ded63354	332676690	57737	57752	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323674921	7323676644	-	8247	-	-	-
128	ded63354	332677440	57753	57768	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323683794	7323685491	-	8873	-	-	-
129	ded63354	332678190	57769	57783	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323691965	7323693602	-	8171	-	-	-
130	ded63354	332678940	57784	57804	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323700724	7323703042	-	8759	-	-	-
131	ded63354	332679690	57805	57826	22	0	7784	29468	0	0	112	0	0	0	635	203121130	203131829	203134458	7323712270	7323709883	7323712271	59437	9159	10699	2629	3130
132	ded63354	332680440	57827	57848	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323725511	7323727915	-	15628	-	-	-
133	ded63354	332681190	57849	57870	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323734092	7323736508	-	8581	-	-	-
134	ded63354	332681940	57871	57892	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323742180	7323744580	-	8088	-	-	-
135	ded63354	332682690	57893	57908	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323749910	7323751642	-	7730	-	-	-
136	ded63354	332683440	57909	57924	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323759028	7323760696	-	9118	-	-	-
137	ded63354	332684190	57925	57940	16	0	7790	20993	0	0	87	0	0	0	641	203179625	203189394	203191101	7323769472	7323767410	7323769473	57565	8382	9769	1707	2767
138	ded63354	332684940	57941	57961	21	0	7791	28818	0	0	110	0	0	0	642	203187968	203196035	203196928	7323776240	7323773940	7323776241	6641	6530	8067	893	2894
139	ded63354	332685690	57962	57983	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323784003	7323786384	-	10063	-	-	-
140	ded63354	332686440	57984	58005	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323792514	7323794902	-	8511	-	-	-
141	ded63354	332687190	58006	58027	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323802723	7323805360	-	10209	-	-	-
142	ded63354	332687940	58028	58049	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323810797	7323813320	-	8074	-	-	-
143	ded63354	332688690	58050	58065	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323817543	7323819277	-	6746	-	-	-
144	ded63354	332689440	58066	58080	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323825212	7323826855	-	7669	-	-	-
145	ded63354	332690190	58081	58101	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323834325	7323836659	-	9113	-	-	-
146	ded63354	332690940	58102	58123	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323842458	7323844855	-	8133	-	-	-
147	ded63354	332691690	58124	58145	22	0	7800	30062	0	0	111	0	0	0	651	203263178	203273039	203273700	7323853356	7323850927	7323853357	77004	8469	9861	661	3006
148	ded63354	332692440	58146	58167	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323859391	7323861797	-	8464	-	-	-
149	ded63354	332693190	58168	58189	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323868040	7323870453	-	8649	-	-	-
150	ded63354	332693940	58190	58205	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323875944	7323877680	-	7904	-	-	-
151	ded63354	332694690	58206	58221	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323884431	7323886124	-	8487	-	-	-
152	ded63354	332695440	58222	58237	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323893456	7323895482	-	9025	-	-	-
153	ded63354	332696190	58238	58252	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323902001	7323903634	-	8545	-	-	-
154	ded63354	332696940	58253	58273	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323909947	7323912282	-	7946	-	-	-
155	ded63354	332697690	58274	58294	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323918187	7323920526	-	8240	-	-	-
156	ded63354	332698440	58295	58316	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323926453	7323928882	-	8266	-	-	-
157	ded63354	332699190	58317	58338	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323934667	7323937068	-	8214	-	-	-
158	ded63354	332699940	58339	58360	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323943783	7323946310	-	9116	-	-	-
159	ded63354	332700690	58361	58376	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323950621	7323952348	-	6838	-	-	-
160	ded63354	332701440	58377	58392	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323960296	7323962224	-	9675	-	-	-
161	ded63354	332702190	58393	58408	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323967476	7323969160	-	7180	-	-	-
162	ded63354	332702940	58409	58423	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323974211	7323975860	-	6735	-	-	-
163	ded63354	332703690	58424	58444	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323984809	7323987103	-	10598	-	-	-
164	ded63354	332704440	58445	58466	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323992826	7323995208	-	8017	-	-	-
165	ded63354	332705190	58467	58488	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7324001222	7324003639	-	8396	-	-	-
166	ded63354	332705940	58489	58510	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7324009889	7324012286	-	8667	-	-	-
167	ded63354	332706690	58511	58532	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7324018653	7324027036	-	8764	-	-	-
168	ded63354	332707440	58533	58554	22	0	7821	29750	0	0	109	0	0	0	672	203438650	203450225	203450903	7324030626	7324028130	7324030634	177186	9477	11575	678	3097
169	ded63354	332708190	58555	58576	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7324043466	7324045855	-	15336	-	-	-
170	ded63354	332708940	58577	58592	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7324050829	7324052562	-	7363	-	-	-
171	ded63354	332709690	58593	58608	16	0	7824	21096	0	0	86	0	0	0	675	203472083	203482076	203482602	7324061664	7324059990	7324061665	31851	9161	9993	526	2277
172	ded63354	332710440	58609	58624	16	0	7825	21061	0	0	86	0	0	0	676	203480439	203490150	203490662	7324069731	7324068060	7324069732	8074	8070	9711	512	2270
173	ded63354	332711190	58625	58645	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7324076374	7324078724	-	8314	-	-	-
174	ded63354	332711940	58646	58666	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7324085051	7324087386	-	8677	-	-	-
175	ded63354	332712690	58667	58688	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7324093791	7324096432	-	8740	-	-	-
176	ded63354	332713440	58689	58710	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7324101038	7324103425	-	7247	-	-	-
177	ded63354	332714190	58711	58732	22	0	7830	29526	0	0	109	0	0	0	681	203522198	203532502	203533880	7324112786	7324110401	7324112787	42352	9363	10304	1378	2973
178	ded63354	332714940	58733	58754	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7324119602	7324123237	-	9201	-	-	-
179	ded63354	332715690	58755	58770	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7324135128	7324136757	-	15526	-	-	-
180	ded63354	332716440	58771	58786	16	0	7833	21037	0	0	86	0	0	0	684	203555634	203564862	203565403	7324144455	7324142797	7324144456	32360	7669	9228	541	2282
181	ded63354	332717190	58787	58801	15	0	7834	20818	0	0	86	0	0	0	685	203563983	203573003	203573547	7324152564	7324151040	7324152565	8141	8243	9020	544	2250
182	ded63354	332717940	58802	58822	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7324160700	7324162988	-	9660	-	-	-
183	ded63354	332718690	58823	58844	22	0	7836	29678	0	0	110	0	0	0	687	203580711	203590161	203590849	7324170532	7324168050	7324170539	17158	7350	9450	688	3066
184	ded63354	332719440	58845	58866	22	0	7837	29469	0	0	109	0	0	0	688	203589050	203598752	203599543	7324179069	7324176680	7324179069	8591	8630	9702	791	3005
185	ded63354	332720190	58867	58888	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7324185339	7324187754	-	8659	-	-	-
